baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FOXF1	0.926527395978804	-1.94544093414463	0.619521933362259	-3.14022931131166	0.00168815636883595	0.0076936793993411
NARFL	38.6650456648537	0.394121461562434	0.146930704446159	2.68236283932645	0.0073104122723251	0.0249795714379556
MTHFSD	19.3868488554435	0.526863085314265	0.190728540840143	2.76237149927052	0.00573831448918191	0.0206005560878981
CLCN7	71.1660192515499	0.686627044130969	0.207583006149273	3.3077228086639	0.000940578574048209	0.00478537749964354
HAGHL	18.623508390184	1.44428542433909	0.23875977747286	6.04911530587794	1.45643395337066e-09	4.96583403088676e-08
FAM173A	17.9732622782874	0.864784508856483	0.29498309195229	2.93164093959783	0.00337176332640997	0.0135063942042617
SLC7A5	41.2813050290314	1.74484999964041	0.333280281478119	5.23538323930203	1.64642879931838e-07	3.22931149494244e-06
METRN	35.561937925166	1.79087748328841	0.3482815875958	5.14203893364245	2.71772777951493e-07	4.91773102521631e-06
FBXO31	31.4207118453416	0.00936784050920431	0.215171007011616	0.043536722903837	0.965273691621912	0.977193849961404
STUB1	34.2926630108721	0.555462149041378	0.214067237730553	2.59480224498688	0.00946453572328751	0.030751993979422
RHBDL1	3.5512321230597	1.31268142840549	0.312415565079632	4.20171583983306	2.64899515013543e-05	0.000240899575442825
NUBP1	8.91431062758403	0.0941094420383066	0.208092728561268	0.452247623878881	0.651090603235154	0.743756394490667
UBE2I	64.967888843767	0.322037080798366	0.112239129160428	2.86920509101656	0.00411504876250945	0.0158087295063398
ZP2	0.576658457442947	-2.10074343518135	1.52223375965341	-1.38003997208658	0.167574337900973	0.285402998870252
MEFV	13.3913001904012	-0.00353963946541888	0.276498915743874	-0.0128016395865281	0.989786048402137	0.993583204206811
CRYM	2.56914192837544	-0.806682244037004	0.46941458211894	-1.71848569423565	0.0857080616148119	0.173356093300502
EEF2K	29.0898055447076	-0.270890520324756	0.12943228445048	-2.0929130740051	0.0363569149428413	0.0900919478574416
CAPN15	50.7746273890762	1.04357816028732	0.223128384204345	4.67703006055738	2.91059603874515e-06	3.80862315097923e-05
PIEZO1	130.387406452864	0.855154216304839	0.237588250925966	3.59931188925378	0.000319060336737877	0.00193685854771174
GSPT1	32.043770674127	0.166495411020478	0.198278899742164	0.83970312139609	0.401074863433787	0.524975116282128
ZNF174	4.15735949698671	0.411097223490414	0.212294200742131	1.93645055801484	0.0528125424405904	0.120277870240045
CLUAP1	7.77180040537895	-0.406521971461521	0.187246162802535	-2.17105635371673	0.0299269127780005	0.0772023451127651
UBFD1	24.8215555207838	0.31038745047461	0.131703088400927	2.35672112357561	0.0184370871168293	0.0524964176363359
PRSS33	2.72523489345377	2.9107126689181	0.905466461821848	3.21460019961599	0.00130626316279179	0.00624799389508857
EARS2	38.880978826622	0.301943526359262	0.169569667738006	1.78064585716934	0.0749703233261844	0.156905921446909
TCEB2	79.9731920300565	0.907619553735268	0.256788432167908	3.53450327210143	0.000408542377127332	0.00237895815958488
GGA2	48.0505308863581	0.309279004237165	0.179448394700601	1.72349830575625	0.0847984512938547	0.172051522559521
AQP8	0.356174765912467	-1.79549363243399	1.82512908785904	-0.983762542812897	0.325232280405539	0.456133193026364
CPPED1	8.11773488059536	0.204683707767665	0.185340751851407	1.10436428968285	0.269435144974253	0.399449572141023
USP31	16.909498633308	-0.33822019458812	0.219650749586811	-1.53980897048771	0.123606924686216	0.229007425072084
HMOX2	25.4240354242843	0.640999991314948	0.157902440565145	4.05946854919253	4.91845318092105e-05	0.000404790199590862
DNAJA3	38.2079142263957	0.602695362714838	0.180015786042499	3.34801394902418	0.000813929145477241	0.00424643996623503
BFAR	20.3566369965819	0.429755877740968	0.144438549008443	2.97535443751825	0.00292650201111814	0.0120531226342579
SALL1	1.67864729344636	-2.29747971248065	0.664126237221904	-3.45940211922842	0.000541376003562937	0.00302448727323828
TOX3	4.73782493963043	-0.460249325532102	0.400529044822389	-1.14910349569329	0.250513307136217	0.380400129343107
RBL2	29.2028846391883	-0.189983809805069	0.195574126985628	-0.971415865346189	0.331341231179656	0.461952004872258
QPRT	23.1834312669551	1.21547457235355	0.253202084208574	4.8004129829844	1.58338764663271e-06	2.27551631686431e-05
XYLT1	13.3865009014251	0.209292952593387	0.246918757625601	0.847618684809418	0.396650365065497	0.520992171622426
PYCARD	21.1278601451494	0.311752076950051	0.290218153957338	1.07419909023292	0.28273346006447	0.413411352424629
RPGRIP1L	11.3361638858995	-0.077491709946005	0.256694069856458	-0.301883522238508	0.762740857440783	0.833274168088879
MAZ	103.423811247582	1.40935632085734	0.241174635810433	5.84371700664706	5.10487218971427e-09	1.55245750221069e-07
STX4	41.4342260919364	-0.21925702194902	0.217156961522659	-1.00967070275636	0.312653083310835	0.443872741949085
CDIPT	35.5144001275981	0.475697305430508	0.252128849321014	1.88672302559413	0.0591975890117793	0.131021310108827
BCKDK	24.9978258418228	0.394831159868864	0.189055873322189	2.08843635974214	0.0367584905025372	0.0907887527410714
KAT8	22.6250172029675	-0.0734243610956532	0.160360682088512	-0.457870097204539	0.647045771383214	0.740428962762062
NOMO1	24.6393044608141	0.684210346467469	0.19485534845653	3.51137575584747	0.000445793791044185	0.0025556223563813
IL21R	5.89271039680854	1.47977274268565	0.323917778184113	4.56835914033888	4.91557244928375e-06	5.91728468345685e-05
SYT17	7.07982082400993	-0.287176062418736	0.257187161931384	-1.11660341154724	0.26416393231161	0.394505287779195
TMC5	8.05144043761059	0.148305903511073	0.389596238606415	0.380665645134469	0.703451364126831	0.78580339300974
CCP110	7.47617060867829	-0.232563533471965	0.211472690336644	-1.09973317642929	0.271448395145521	0.40170783223207
C16orf62	129.689327869186	-0.151101354312075	0.290884256394269	-0.519455250638486	0.603443311004081	0.704995577729844
SLC6A2	3.22339276094981	0.968834451714038	0.643394380846286	1.50581739685026	0.132114056115672	0.239998646152986
RNF40	46.7139218124564	0.260768442777867	0.168993611850449	1.543066864614	0.122814553365552	0.228009886146857
KNOP1	12.9568215512386	0.510109832005257	0.155811176991888	3.27389755891399	0.00106075058916689	0.00527160051627349
AQP9	2.70049337348679	-1.57968823113827	0.461432827463022	-3.42344137027152	0.000618335888358045	0.00337934005072201
AAGAB	11.9793064605478	0.269457181946267	0.199658202311437	1.34959234745565	0.177146780201713	0.296958199461278
IQCH	3.23826160409758	-1.24487499081088	0.41520911645469	-2.99818800088106	0.00271590079828526	0.0113493593864514
LACTB	4.89550036631489	-0.155993978504003	0.259127976052009	-0.601995897473817	0.547176868239871	0.65654956412516
CORO2B	2.83151110432984	-1.79192643927784	0.312916911696959	-5.7265247492063	1.02508813517046e-08	2.84654444604405e-07
CSK	47.6724975971326	0.855902770262515	0.189884105654741	4.50750086380991	6.55956637754011e-06	7.54701128615765e-05
HERC1	43.3265727970548	-0.17870672594219	0.194709065338394	-0.917814101935152	0.358716198116591	0.4862396776052
TRIP4	12.2221246001981	-0.138599121459431	0.158977719049591	-0.871814756734538	0.383309442899048	0.508964756750814
MTFMT	23.0244695109681	-0.477064762429188	0.28401816725213	-1.67969805257452	0.0930160788912699	0.184360156364438
RASL12	10.922611991445	-0.738659603481536	0.363552289578392	-2.03178366539281	0.0421755615564425	0.100967523253774
AP3B2	14.3749477343383	0.0395338702996598	0.22667798123342	0.174405427843255	0.861546848892729	0.905718017645572
ACSBG1	33.3756062526794	-3.77398760280473	0.431705856260761	-8.74203476295942	2.28949012668239e-18	6.96263489332203e-16
IGDCC4	5.44491953129357	-0.888821675708153	0.286704002407195	-3.10013696441458	0.001934311740471	0.00858555740738717
RAB11A	39.3699389915225	0.181451175994449	0.250746756366123	0.723643163421451	0.469284834956521	0.587970334447817
CTSH	59.0838824038438	0.551159431111744	0.233686108345816	2.35854597867717	0.0183466868548295	0.0522863936892095
TTC23	22.0486400493908	0.576508808022913	0.274597535270278	2.09946825435076	0.0357756434214288	0.0889086274826731
CD276	81.437476211166	0.74391735069439	0.162608699904082	4.57489267876323	4.76464163633368e-06	5.7661949969879e-05
FAH	15.2639734375903	-0.236931541167483	0.207809410403467	-1.14013865256378	0.254228540872517	0.38423734061789
KIAA1199	7.1467436452684	0.717434906314495	0.224438724640322	3.19657361921046	0.00139070332595077	0.00658461611451439
RPAP1	41.7300608276049	-0.177495094410084	0.186509538697022	-0.951667650084204	0.341265560666138	0.471465573443731
HOMER2	18.4489232299298	-0.123245961080947	0.257930850784624	-0.477825590486881	0.632774345587737	0.729142595248841
EHD4	18.87645765283	0.0728359385889149	0.207798558164388	0.350512242396287	0.725954304095594	0.803797545582385
TMEM87A	17.898956015417	0.146743150328302	0.24069275461024	0.609669994287643	0.5420804350395	0.651761675976902
ZNF106	26.4010625849189	-0.735079473524531	0.158937393536902	-4.6249624280762	3.74666309906849e-06	4.70015520511886e-05
CEP152	5.70305760023275	0.369506784458157	0.257237079044741	1.43644448860302	0.150875901514811	0.264126224052902
ATP8B4	4.60021599629101	-0.984387302699497	0.256184594485857	-3.84249218683538	0.00012179129237941	0.000867211033917592
OCA2	1.79693660679177	0.163734406294241	0.482286586638741	0.33949608143858	0.734236048552851	0.810255220383004
DTWD1	14.8049829278149	-0.281563440592003	0.179860844831546	-1.56545156259946	0.117477066317217	0.220730451959255
TGM5	2.095739520138	-1.21154530035276	0.483872418597643	-2.50385277975558	0.0122849140086656	0.0379080703191359
FAM189A1	1.3663173114373	-1.04971982269301	0.818198187237954	-1.28296522659947	0.19950425904856	0.324420250483881
GABPB1	9.00517615429935	0.152617563062428	0.168580264381507	0.905310972327379	0.365300665168172	0.492579849942493
TJP1	28.9123459485979	-0.73956403460486	0.221418153809074	-3.3401237517434	0.000837410654007324	0.00434490310437757
BMF	13.4976757706818	0.897684325366865	0.167228846236775	5.36799927505244	7.96148735834043e-08	1.69620162871761e-06
DMXL2	8.59339889140928	0.362523400968231	0.186610814055194	1.94267091542191	0.0520559325236239	0.118885005781605
SCG3	0.675668955909566	-1.22118156139155	0.674602764899568	-1.81022317863366	0.0702611845561738	0.149455622157791
DNAJC17	17.2588609161221	-0.318192163847761	0.167811273065979	-1.89613104074752	0.0579427189335502	0.129001058624642
EIF3J	15.1563165248992	-0.420988074733518	0.25785362980049	-1.63266297650823	0.102539898194666	0.198623234371557
SPG11	64.4468550467656	-0.200372313138773	0.111304834247294	-1.80021213358613	0.0718271486599327	0.151929648640681
RHOV	15.0553481306461	0.575301238866756	0.347407653951106	1.65598320107168	0.0977252208421177	0.191698818037675
VPS18	10.7699948947616	0.49300742434088	0.172336729743234	2.86072171077759	0.00422677894498515	0.0161523950157469
OIP5	2.09754196677609	1.75867013914928	0.395561438927345	4.44601006589094	8.74798509445812e-06	9.67976871807558e-05
SLC30A4	3.10702691638776	-0.0252356605592372	0.23635028265578	-0.106772288468088	0.914969632371688	0.943285713727824
BLOC1S6	820.023300237593	-2.68974441565358	0.393092099443698	-6.84252982814993	7.78066974674781e-12	4.74771935517572e-10
MYEF2	14.2174327003205	0.179360287889016	0.256558232828424	0.699101665581572	0.484488497712179	0.601913132104747
SGK3	29.7938201814372	-0.207161498982332	0.244693966086973	-0.846614660325131	0.397209939744688	0.521424173379562
PDGFRL	10.3014941476022	-1.22657037508857	0.277319888999954	-4.42294412965373	9.73649262691374e-06	0.000105871723460472
CSPP1	5.68658929998472	-0.155102402940516	0.252632323648421	-0.613945201867227	0.539251538952872	0.649188339098225
ZDHHC2	3.97684186699051	-0.390208246508467	0.291128010763548	-1.34033219780212	0.18013736810121	0.300600944822401
BRF2	5.56646755723758	0.334933651633756	0.198340633012165	1.68867894867116	0.0912809719801321	0.181857853622717
TRIM35	13.6679403820089	-0.31308162744952	0.173863699403892	-1.80073027620458	0.0717454031468735	0.151773765997341
ZFAND1	14.4999291553967	-0.115898150096727	0.202295299680488	-0.57291568454522	0.566701784235711	0.673619343356607
RP1	0.541607924148333	-2.41619302890843	1.05337023863637	-2.29377377515079	0.0218034965333368	0.0602263297884655
CA2	11.6503003551942	-0.562442225593149	0.360645089396153	-1.55954494357562	0.118867455836741	0.222668175582156
FZD3	3.56586871353581	0.500951575824521	0.274637254721848	1.82404814791745	0.0681447935219452	0.145958205368201
INTS9	10.925017029946	0.0276531529241684	0.193659532884584	0.142792624314802	0.886453962332357	0.92297142082813
RIPK2	16.9154631165966	0.881235682124808	0.260579806173877	3.38182645487419	0.000720056189475236	0.00382225772876002
EYA1	1.06532211682084	-1.54652817732803	0.922215840992589	-1.6769698682073	0.093548374169408	0.185142709663502
NBN	11.2453560779583	0.286126660762998	0.226392809206885	1.26385048078769	0.206283698338954	0.332490949921437
TRPA1	1.61039634773029	-0.979092276575597	0.456762817761941	-2.14354636258043	0.0320692524547131	0.0816453895535533
CPQ	13.0823980028387	-0.532393499789852	0.244067077054113	-2.18134090929361	0.0291582107149619	0.075664473304515
DECR1	17.453611212629	-0.169917437165142	0.243757393114837	-0.697076035290104	0.4857552108249	0.602766857398351
CALB1	73.2537096219886	-1.24490047360943	0.278494201466889	-4.47011272425878	7.81783826396014e-06	8.78445375591878e-05
IMPAD1	11.5271027219189	0.45762990833726	0.152821172795824	2.99454519269181	0.00274854335348178	0.0114578343864468
SFRP1	68.0228332293688	-0.225734521808405	0.394282180935759	-0.572520222122807	0.566969589873634	0.673781143140512
LAPTM4B	31.9819996319581	1.51177396893658	0.243824007499684	6.20026708788529	5.63674204440818e-10	2.13421573611057e-08
UBE2W	4.52263913073625	-0.431741912880105	0.278132564315318	-1.55228825485764	0.120593266963603	0.224960503006003
POP1	3.12976638681108	0.844487473061984	0.26621252031962	3.1722304873117	0.00151272895910223	0.00702870983831261
NIPAL2	13.7958697105533	-0.325406027040357	0.229188333499846	-1.41981933404379	0.155660284765631	0.270330171249514
IKBKB	53.5401756680595	-0.112089381283292	0.133482113017965	-0.839733345157682	0.401057913334111	0.524975116282128
PLAT	62.204879198859	-0.688283253536155	0.154330330145881	-4.45980548920976	8.20340688932359e-06	9.13616284100391e-05
JPH1	3.37867293315596	-0.0104944321121853	0.397918437826543	-0.0263733245674833	0.97895957065849	0.986461636576885
DKK4	0.555861218854423	-2.32126446229537	1.05184643500755	-2.20684729732311	0.0273247294418321	0.0720268102370675
STK3	40.647541121101	-1.23161442645971	0.287882938329567	-4.27817790663842	1.88429397399054e-05	0.000181818240078361
GDAP1	4.16219345075381	-0.654077019411839	0.335768448181185	-1.94800024527287	0.0514149338036569	0.11790126793777
RAB2A	31.9211484509962	0.351347563246249	0.260156578152583	1.35052346452751	0.176848132232225	0.2966083911438
EIF3E	81.7235699904823	-0.0884284718266592	0.150536757639843	-0.587421126992939	0.556920908124104	0.665127105597993
EMC2	8.22624664829991	-0.25428751968562	0.268329915010963	-0.947667425285888	0.343298789168528	0.47319969806072
ESRP1	23.9413013425047	1.00966693802049	0.245568156301577	4.11155482545767	3.93003523132822e-05	0.00033378951194523
WISP1	8.21814281849049	0.987778913597318	0.273505835115742	3.61154603220553	0.000304377042423155	0.00186211198406508
NDRG1	237.041490271017	1.02159124568314	0.335080776799122	3.04879096748537	0.00229764291850869	0.00989765986485751
ZC2HC1A	5.04181691131289	-0.808266998980791	0.268439252133167	-3.0109866294063	0.00260400318719818	0.01096927616055
IL7	4.17539489113206	-0.771750324565434	0.30669859016159	-2.51631520105398	0.0118589072429981	0.0368672211157015
STMN2	1.37867620162736	-3.21321714404883	0.629656017415194	-5.1031310035588	3.3407956619272e-07	5.88698151454554e-06
ARMC1	9.65443382667423	0.54424359919116	0.210142642688332	2.58987701034265	0.00960102270696881	0.0311218011185345
TRPS1	89.4178786573224	0.722857974994625	0.254488295406357	2.84043701829349	0.00450517681266291	0.0170128397361825
SPAG1	3.74674233033223	-0.161713237510534	0.3169672892781	-0.510189041521728	0.609919028760387	0.71027257657199
CHRAC1	8.02200952223464	0.37210207255106	0.197304654756464	1.88592647756005	0.0593048629373045	0.131197136065103
NCALD	23.8041657746939	-0.204072784242077	0.278991199465489	-0.731466743872401	0.464494110470586	0.583596751710728
SNX16	3.80857247795281	0.0211214483157242	0.268937403056101	0.0785366708970497	0.937401161135933	0.958237944874926
GML	0.349449477596908	-1.92805603443081	2.49506439587862	-0.772748005067763	0.439671530341757	0.560324887096575
UBR5	41.4566668151368	-0.248856622156238	0.221503003622013	-1.12349095988289	0.261229037851294	0.391345424176558
GSDMD	41.0629072799853	0.90227347751937	0.213776334451496	4.22064247585874	2.43607032780936e-05	0.000223840672664939
